序号,代码,开发区名称,省份,城市/区县,批准级别,开发区类型,批准时间,核准面积_公顷,主导产业,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,格式化地址,地理编码精度,状态,dist_to_coast_km,pop_density_at_point,pop_density_buffer_mean,pop_density_buffer_sum,forest_treecover2000_buffer_mean,forest_loss_total_buffer_sum,forest_loss_pre_designation,forest_loss_post_designation,forest_loss_post_minus_pre,built_1990_at_point,built_1990_buffer_mean,built_1990_buffer_sum,built_2000_at_point,built_2000_buffer_mean,built_2000_buffer_sum,built_2010_at_point,built_2010_buffer_mean,built_2010_buffer_sum,built_2015_at_point,built_2015_buffer_mean,built_2015_buffer_sum,built_2020_at_point,built_2020_buffer_mean,built_2020_buffer_sum,built_pre_designation_year,built_post_designation_year,built_pre_designation,built_post_designation,built_change_post_minus_pre
624,S339047,浙江德清工业园区,浙江省,德清,省政府,工业园区,2006.08,349.09,建材、装备制造、食品,120.28464,30.624112,120.280135,30.626454,浙江省湖州市德清县工业园区,未知,ok,29.932,23.606,8.0826,65154.0736,1.0201,78.0,6.0,72.0,66.0,15276.0,17880.5728,1841699.0,57569.0,29569.7476,3045684.0,142522.0,52853.0777,5443867.0,185559.0,65224.5728,6718131.0,187971.0,71545.8932,7369227.0,2000,2010,3045684.0,5443867.0,2398183.0
626,S339056,浙江绍兴滨海工业园区,浙江省,绍兴滨海,省政府,工业园区,2006.03,976.81,纺织、医药化工、金属机械,120.712641,30.224647,120.70839,30.227123,浙江省绍兴市柯桥区滨海工业园区,住宅区,ok,1.304,21.9931,15.308,30034.2344,0.7294,144.0,1.0,143.0,142.0,694.0,377.09,37709.0,8658.0,1914.27,191427.0,103193.0,16509.46,1650946.0,156193.0,27153.9,2715390.0,173013.0,32456.02,3245602.0,2000,2010,191427.0,1650946.0,1459519.0
629,S339059,浙江新昌工业园区,浙江省,新昌,省政府,工业园区,2006.08,117.09,生物医药、管型塑材、轴承,121.0031,29.460737,120.998849,29.463288,浙江省绍兴市新昌县工业园区,未知,ok,41.614,19.3612,13.5832,70592.0006,21.5176,2710.0,182.0,2528.0,2346.0,4064.0,6013.3824,613365.0,7898.0,10273.5196,1047899.0,36246.0,16548.0,1687896.0,59920.0,20599.0686,2101105.0,69084.0,23523.2647,2399373.0,2000,2010,1047899.0,1687896.0,639997.0
631,S339054,浙江诸暨珍珠产业园区,浙江省,诸暨珍珠,省政府,工业园区,2006.08,88.0,珍珠加工,120.238603,29.257681,120.234198,29.260371,浙江省金华市东阳市诸暨珍珠,兴趣点,ok,101.175,91.8569,53.5934,305107.3228,13.5439,2008.0,164.0,1844.0,1680.0,320280.0,34284.9608,3497066.0,420113.0,80366.9706,8197431.0,421681.0,115244.7353,11754963.0,422308.0,132522.5392,13517299.0,422308.0,135898.6275,13861660.0,2000,2010,8197431.0,11754963.0,3557532.0
637,S339070,浙江磐安工业园区,浙江省,磐安,省政府,工业园区,2006.08,67.43,塑料、汽车摩托车零配件、轻工产品,120.726236,29.216179,120.722049,29.218906,浙江省金华市磐安县浙江磐安工业园区,住宅区,ok,58.187,88.1535,41.2078,40053.9373,34.0091,8487.0,583.0,7904.0,7321.0,16698.0,3781.1735,370555.0,56232.0,5732.1224,561748.0,172749.0,10446.9694,1023803.0,234222.0,13357.2143,1309007.0,244770.0,15688.2143,1537445.0,2000,2010,561748.0,1023803.0,462055.0
639,S339067,浙江义乌工业园区,浙江省,义乌,省政府,工业园区,2006.08,487.06,纺织服装、工艺品,120.147065,29.39226,120.142421,29.394728,浙江省金华市义乌市义乌工业园区,住宅区,ok,89.142,44.4595,25.2586,152839.7636,7.8736,1849.0,55.0,1794.0,1739.0,16203.0,23403.6893,2410580.0,30703.0,44589.1359,4592681.0,59103.0,63999.2718,6591925.0,92516.0,73962.699,7618158.0,104498.0,77188.301,7950395.0,2000,2010,4592681.0,6591925.0,1999244.0
641,S339064,浙江东阳横店电子产业园区,浙江省,东阳横店电子,省政府,工业园区,2006.08,585.17,磁性材料、电子产品、红木家具,120.273764,29.167943,120.269382,29.170691,浙江省金华市东阳市横店镇电子产业园区,住宅区,ok,92.36,33.997,29.3026,138132.3506,12.9249,1243.0,102.0,1141.0,1039.0,27420.0,21181.1837,2075756.0,131638.0,53469.6429,5240025.0,220938.0,80180.8878,7857727.0,264538.0,93338.3265,9147156.0,266847.0,96431.5102,9450288.0,2000,2010,5240025.0,7857727.0,2617702.0
645,S339076,浙江常山工业园区,浙江省,常山,省政府,工业园区,2006.03,650.0,纺织、建材、轴承,118.453766,28.871521,118.44865,28.874413,浙江省衢州市常山县工业园区,未知,ok,220.578,15.4727,10.8063,46650.8404,13.5059,12474.0,277.0,12197.0,11920.0,996.0,6297.4563,648638.0,2457.0,10436.8058,1074991.0,34023.0,21284.699,2192324.0,49322.0,28035.0583,2887611.0,58001.0,30380.2136,3129162.0,2000,2010,1074991.0,2192324.0,1117333.0
646,S339077,浙江开化工业园区,浙江省,开,省政府,工业园区,2006.03,111.58,新材料、新能源、食品,118.386929,29.073372,118.381717,29.07605,浙江省衢州市开化县浙江开化工业园区,住宅区,ok,211.454,23.3004,18.7987,55343.5029,39.8248,23804.0,1728.0,22076.0,20348.0,7206.0,2999.7172,296972.0,24866.0,4977.8485,492807.0,74514.0,12941.4141,1281200.0,102357.0,18148.899,1796741.0,120892.0,23631.4242,2339511.0,2000,2010,492807.0,1281200.0,788393.0
647,S339078,浙江龙游工业园区,浙江省,龙游,省政府,工业园区,2006.03,658.52,特种纸、装备制造、家具,119.191087,29.083326,119.186018,29.086107,浙江省衢州市龙游县浙江龙游工业园区,住宅区,ok,154.514,18.3943,11.1495,67030.738,0.7622,2837.0,27.0,2810.0,2783.0,59631.0,30614.2143,3000193.0,139033.0,44541.398,4365057.0,202456.0,62642.1837,6138934.0,228006.0,71762.7551,7032750.0,228940.0,77207.1633,7566302.0,2000,2010,4365057.0,6138934.0,1773877.0
650,S339080,浙江定海工业园区,浙江省,定海,省政府,工业园区,2006.03,356.52,船舶、机械、粮油加工,121.999836,30.149311,121.99564,30.151747,浙江省舟山市定海区浙江定海工业园区,住宅区,ok,0.424,,19.9483,18811.2744,4.5811,1121.0,2.0,1119.0,1117.0,0.0,5761.55,576155.0,93.0,6956.05,695605.0,31011.0,14611.27,1461127.0,59306.0,20079.16,2007916.0,89357.0,24181.38,2418138.0,2000,2010,695605.0,1461127.0,765522.0
655,S339086,浙江路桥工业园区,浙江省,路桥,省政府,工业园区,2006.03,304.89,汽车摩托车零配件、金属制品、模塑,111.540671,32.314993,111.53489,32.317295,湖北省襄阳市谷城县浙江路桥,兴趣点,ok,759.337,7.069,6.6293,49918.4032,3.703,4124.0,59.0,4065.0,4006.0,1346.0,5974.5392,609403.0,1352.0,8513.4216,868369.0,1395.0,12949.2745,1320826.0,1470.0,16088.9902,1641077.0,1769.0,20997.0294,2141697.0,2000,2010,868369.0,1320826.0,452457.0
657,S339091,天台工业园区,浙江省,天台,省政府,工业园区,2006.03,125.0,汽车零部件、机械、橡胶塑料制品,116.212758,27.839373,116.207869,27.842613,江西省抚州市崇仁县天台工业园区,住宅区,ok,342.601,,18.4079,38859.068,1.2799,1745.0,24.0,1721.0,1697.0,24515.0,15471.47,1547147.0,27548.0,18387.48,1838748.0,57513.0,24290.52,2429052.0,79009.0,27546.6,2754660.0,127093.0,30318.12,3031812.0,2000,2010,1838748.0,2429052.0,590304.0
660,S339089,浙江温岭工业园区,浙江省,温岭,省政府,工业园区,2006.08,218.43,通用设备、汽车摩托车配件、制鞋,121.326787,28.40231,121.322478,28.405449,浙江省台州市温岭市温岭工业园区,住宅区,ok,7.155,41.8045,38.4428,217163.6156,16.7552,1351.0,109.0,1242.0,1133.0,20094.0,30262.0,2995938.0,58889.0,73228.6061,7249632.0,168536.0,108795.9697,10770801.0,226265.0,125845.5051,12458705.0,241635.0,128777.1414,12748937.0,2000,2010,7249632.0,10770801.0,3521169.0
662,S339084,浙江台州化学原料药产业园区,浙江省,台州化学原料药,省政府,工业园区,2006.03,394.1,医药化工、机电、汽车摩托车配件,121.324149,28.180893,121.319863,28.184056,浙江省台州市玉环市产业园区,住宅区,ok,1.451,20.8134,34.5481,114077.9839,7.1626,828.0,39.0,789.0,750.0,10282.0,17103.1485,1727418.0,30224.0,34986.8713,3533674.0,45662.0,49161.0792,4965269.0,60001.0,55774.2574,5633200.0,104713.0,57870.2475,5844895.0,2000,2010,3533674.0,4965269.0,1431595.0
664,S339095,浙江丽水工业园区,浙江省,丽水,省政府,工业园区,2006.08,40.49,鞋服、电气机械、通用设备,119.910033,28.453544,119.905628,28.456963,浙江省丽水市莲都区丽水工业园区,住宅区,ok,74.637,77.3566,30.6906,239172.0148,14.2357,2096.0,370.0,1726.0,1356.0,266889.0,22774.902,2323040.0,295922.0,45762.3725,4667762.0,302775.0,72135.8431,7357856.0,305718.0,87193.9412,8893782.0,306716.0,91619.8725,9345227.0,2000,2010,4667762.0,7357856.0,2690094.0
667,S339102,浙江遂昌工业园区,浙江省,遂昌,省政府,工业园区,2006.03,127.08,金属制品、竹木制品,119.363955,28.619124,119.358833,28.622141,浙江省丽水市遂昌县工业园区,未知,ok,130.54,15.4592,15.2801,31538.1982,29.3132,12632.0,1207.0,11425.0,10218.0,3067.0,6576.7059,670824.0,8397.0,9707.7843,990194.0,92505.0,16578.549,1691012.0,144530.0,20925.5098,2134402.0,177247.0,25599.2451,2611123.0,2000,2010,990194.0,1691012.0,700818.0
668,S339101,浙江松阳工业园区,浙江省,松阳,省政府,工业园区,2006.03,222.23,塑料制品、黑色金属冶炼压延加工、茶产品,119.469929,28.468234,119.464929,28.471383,浙江省丽水市松阳县工业园区,未知,ok,114.498,23.0813,16.2205,96203.9206,7.5874,5564.0,518.0,5046.0,4528.0,31940.0,21588.9406,2180483.0,91932.0,34316.5446,3465971.0,194214.0,51076.3366,5158710.0,248746.0,60469.0891,6107378.0,253665.0,65129.505,6578080.0,2000,2010,3465971.0,5158710.0,1692739.0
669,S339103,浙江云和工业园区,浙江省,云和,省政府,工业园区,2006.03,200.24,木制玩具、轴承及压延铸造,119.557731,28.094491,119.553066,28.097905,浙江省丽水市云和县工业园区,未知,ok,98.92,35.3306,29.2299,90378.7379,30.3718,12965.0,1156.0,11809.0,10653.0,16040.0,11367.8485,1125417.0,32420.0,20743.9596,2053652.0,144503.0,34204.9697,3386292.0,216415.0,42118.4949,4169731.0,225707.0,45305.303,4485225.0,2000,2010,2053652.0,3386292.0,1332640.0
670,S339100,浙江庆元工业园区,浙江省,庆元,省政府,工业园区,2006.08,26.48,竹木制品、农副产品加工、文具,118.942541,27.778518,118.93783,27.781891,浙江省丽水市庆元县工业园区,未知,ok,126.756,,14.9845,4989.8309,48.834,14059.0,910.0,13149.0,12239.0,4408.0,2650.8942,275693.0,6410.0,4022.9615,418388.0,8183.0,4485.125,466453.0,10369.0,4764.3462,495492.0,18832.0,5120.2885,532510.0,2000,2010,418388.0,466453.0,48065.0
679,S349007,安徽肥西桃花工业园区,安徽省,肥西桃花,省政府,工业园区,2006.02,1339.5,汽车及配套、家电及配套、智能装备,117.161932,31.784582,117.156363,31.786473,安徽省合肥市肥西县桃花镇,乡镇,ok,235.925,27.253,36.2947,344872.5385,0.0805,1348.0,86.0,1262.0,1176.0,8358.0,19756.48,1975648.0,20110.0,41379.77,4137977.0,147966.0,105461.44,10546144.0,214860.0,146028.17,14602817.0,224907.0,183519.65,18351965.0,2000,2010,4137977.0,10546144.0,6408167.0
688,S349086,安徽繁昌工业园区,安徽省,繁昌,省政府,工业园区,2006.08,600.29,装备制造、汽车零配件、食品、医药,118.198536,31.101766,118.193229,31.103853,安徽省芜湖市繁昌区,区县,ok,180.681,22.1201,11.518,114788.7779,12.1421,6508.0,364.0,6144.0,5780.0,5436.0,16027.4851,1618776.0,14458.0,21051.5545,2126207.0,86134.0,34865.4455,3521410.0,131680.0,43030.198,4346050.0,139882.0,45464.4455,4591909.0,2000,2010,2126207.0,3521410.0,1395203.0
689,S349063,安徽南陵工业园区,安徽省,南陵,省政府,工业园区,2006.02,785.01,装备制造、纺织服装、电子信息,118.25647,30.99165,118.251251,30.993845,安徽省芜湖市南陵县安徽南陵工业园区,住宅区,ok,185.272,14.5975,5.7728,12538.5527,11.2831,8000.0,711.0,7289.0,6578.0,34644.0,4419.6346,459642.0,46003.0,5159.5288,536591.0,57191.0,7413.7212,771027.0,62025.0,9027.1827,938827.0,64086.0,10889.1058,1132467.0,2000,2010,536591.0,771027.0,234436.0
691,S349021,安徽蚌埠工业园区,安徽省,蚌埠,省政府,工业园区,2006.02,265.46,新能源汽车、汽车零配件、电子电器,117.330564,32.971504,117.324826,32.973256,安徽省蚌埠市淮上区蚌埠工业园区,住宅区,ok,225.327,14.1556,20.4369,190819.5871,0.1618,301.0,11.0,290.0,279.0,6985.0,74056.3069,7479687.0,23434.0,89873.7822,9077252.0,292104.0,117648.5941,11882508.0,422788.0,133549.0594,13488455.0,445555.0,143567.604,14500328.0,2000,2010,9077252.0,11882508.0,2805256.0
697,S349087,安徽淮南现代煤化工产业园,安徽省,淮南现代煤,省政府,工业园区,2010.12,1070.97,煤气化工、煤制天然气、精细化工,116.893008,32.682757,116.887852,32.684968,安徽省淮南市潘集区安徽淮南现代煤化工产业园,村庄,ok,258.635,,29.4046,76628.456,0.1969,207.0,1.0,206.0,205.0,26539.0,20686.4412,2110017.0,47835.0,30014.2745,3061456.0,62864.0,43269.4412,4413483.0,72901.0,50853.8333,5187091.0,77065.0,57250.1275,5839513.0,2010,2015,4413483.0,5187091.0,773608.0
699,S349089,安徽寿县新桥国际产业园,安徽省,寿县新桥国际,省政府,工业园区,2011.01,2294.49,机械、农副产品加工、仓储物流,116.798203,32.545027,116.79294,32.547147,安徽省淮南市寿县,区县,ok,266.004,17.9461,14.1131,147750.4174,0.3423,426.0,6.0,420.0,414.0,8439.0,21852.4653,2207099.0,20121.0,29740.703,3003811.0,61645.0,46205.7129,4666777.0,90414.0,56337.8713,5690125.0,119059.0,59807.8317,6040591.0,2010,2015,4666777.0,5690125.0,1023348.0
703,S349056,安徽含山工业园区,安徽省,含山,省政府,工业园区,2006.02,215.09,机械、环保设备,117.958268,31.55969,117.952994,31.561787,安徽省马鞍山市含山县工业园区,未知,ok,171.528,11.3011,8.5619,35412.1897,3.3718,2258.0,153.0,2105.0,1952.0,18277.0,15216.8365,1582551.0,30384.0,18595.3077,1933912.0,126531.0,28217.9712,2934669.0,176930.0,33645.4712,3499129.0,186226.0,38459.0192,3999738.0,2000,2010,1933912.0,2934669.0,1000757.0
722,S349097,安徽黄山工业园区,安徽省,黄山,省政府,工业园区,2006.09,166.43,有色金属冶炼压延加工、生物医药,118.116289,30.284139,118.110865,30.286443,安徽省黄山市黄山区黄山工业园区,住宅区,ok,196.226,14.9107,8.2182,73577.121,34.7073,8459.0,661.0,7798.0,7137.0,9046.0,9863.1111,976448.0,13700.0,13898.7374,1375975.0,78726.0,26713.7374,2644660.0,112720.0,34106.3333,3376527.0,124846.0,37561.2222,3718561.0,2000,2010,1375975.0,2644660.0,1268685.0
728,S349102,苏滁现代产业园,安徽省,苏滁,省政府,工业园区,2012.08,3449.55,装备制造、新材料、电子信息,115.926059,31.748184,115.920963,31.750374,安徽省六安市金寨县金寨现代产业园,住宅区,ok,351.798,62.7524,48.1425,93733.5087,3.1777,9047.0,355.0,8692.0,8337.0,16189.0,6028.9423,627010.0,22383.0,9809.4904,1020187.0,93491.0,25514.5,2653508.0,139536.0,35792.9231,3722464.0,158358.0,48387.4423,5032294.0,2010,2015,2653508.0,3722464.0,1068956.0
731,S349104,安徽定远盐化工业园,安徽省,定远盐,省政府,工业园区,2010.12,1344.07,盐化工、精细化工、新材料,117.275328,32.554086,117.269754,32.556143,安徽省滁州市定远县盐化工业园,住宅区,ok,221.435,,11.0826,54360.2619,0.2127,196.0,3.0,193.0,190.0,7147.0,15949.6058,1658759.0,10219.0,21822.4615,2269536.0,25570.0,38924.7115,4048170.0,32546.0,49387.7981,5136331.0,36255.0,55161.9519,5736843.0,2010,2015,4048170.0,5136331.0,1088161.0
752,S349047,金寨现代产业园区,安徽省,金寨,省政府,工业园区,2012.07,142.0,机械、农副产品加工、电子信息,115.99289,31.745292,115.987647,31.74733,安徽省六安市金寨县现代产业园区,住宅区,ok,345.614,22.2081,19.4911,79133.861,2.3624,10561.0,526.0,10035.0,9509.0,3787.0,3903.8788,386484.0,9158.0,5493.4545,543852.0,15115.0,13571.697,1343598.0,29928.0,19865.8283,1966717.0,93210.0,30466.4343,3016177.0,2010,2015,1343598.0,1966717.0,623119.0
770,S359006,福建福州金山工业园区,福建省,福州金山,省政府,工业园区,2006.03,722.97,电子、服装、医药,118.981346,26.286887,118.97664,26.290213,福建省福州市闽侯县金山,村庄,ok,19.808,,9.2458,1553.2951,42.3382,12374.0,1376.0,10998.0,9622.0,2619.0,764.8416,77249.0,3212.0,1342.6238,135605.0,3253.0,1850.2079,186871.0,3278.0,2124.4257,214567.0,3331.0,2441.6139,246603.0,2000,2010,135605.0,186871.0,51266.0
773,S359002,福建闽侯青口汽车工业园区,福建省,闽侯青口汽车,省政府,工业园区,1998.03,883.44,汽车、机械、电子,119.36982,25.896441,119.364907,25.899296,福建省福州市闽侯县青口,住宅区,ok,4.615,32.4281,27.6181,128976.7342,7.6133,3158.0,0.0,3158.0,3158.0,44283.0,23957.9612,2467670.0,104484.0,53999.7864,5561978.0,170184.0,69655.7573,7174543.0,203402.0,77694.2718,8002510.0,216393.0,81065.4078,8349737.0,1990,2000,2467670.0,5561978.0,3094308.0
778,S359039,福建厦门同安工业园区,福建省,厦门同安,省政府,工业园区,2006.03,345.33,食品、医药、皮革、机械,118.128865,24.686286,118.123911,24.688963,福建省厦门市同安区同安工业园区,住宅区,ok,3.644,69.002,59.0032,401516.9931,1.6539,3452.0,402.0,3050.0,2648.0,28267.0,51991.6373,5303147.0,90990.0,97986.049,9994577.0,241933.0,139255.5,14204061.0,325497.0,161489.9706,16471977.0,326389.0,172688.0196,17614178.0,2000,2010,9994577.0,14204061.0,4209484.0
779,S359038,福建厦门翔安工业园区,福建省,厦门翔安,省政府,工业园区,2006.03,146.63,印刷包装、轻工纺织、电子,118.262156,24.647919,118.25744,24.650758,福建省厦门市翔安区翔安工业园区,住宅区,ok,5.845,,48.8523,277627.7801,0.3222,1367.0,15.0,1352.0,1337.0,72501.0,48631.767,5009072.0,92709.0,72524.4369,7470017.0,149966.0,100140.6505,10314487.0,190623.0,115836.9417,11931205.0,233143.0,128675.9223,13253620.0,2000,2010,7470017.0,10314487.0,2844470.0
792,S359020,福建泰宁工业园区,福建省,泰宁,省政府,工业园区,2006.03,105.26,酿酒、饮料、织纺服装,117.175448,26.900244,117.170319,26.90352,福建省三明市泰宁县,区县,ok,209.257,41.9531,25.5372,53066.3926,43.1128,37323.0,6756.0,30567.0,23811.0,179484.0,7891.0515,765432.0,207659.0,10051.0722,974954.0,216592.0,14453.268,1401967.0,221070.0,17442.0619,1691880.0,222191.0,19485.4124,1890085.0,2000,2010,974954.0,1401967.0,427013.0
795,S359070,福建泉港石化工业园区,福建省,泉港石,省政府,工业园区,2012.03,1916.57,石化,118.935521,25.200788,118.931014,25.20373,福建省泉州市泉港区石化工业园区,住宅区,ok,1.034,,31.2953,139357.8722,0.241,968.0,79.0,889.0,810.0,15924.0,56057.4948,5437577.0,18077.0,77435.732,7511266.0,21662.0,84887.299,8234068.0,24522.0,89103.0928,8643000.0,30500.0,93931.732,9111378.0,2010,2015,8234068.0,8643000.0,408932.0
797,S359032,福建惠安惠东工业园区,福建省,惠安惠东,省政府,工业园区,2006.08,329.32,鞋服箱包、纸制品、建材,118.877549,24.982553,118.873078,24.98553,福建省泉州市惠安县惠东工业园区,住宅区,ok,5.272,,21.1377,112536.8565,0.083,381.0,2.0,379.0,377.0,40123.0,62858.5354,6222995.0,67269.0,84060.6263,8322002.0,119646.0,99247.7172,9825524.0,147260.0,107631.596,10655528.0,177897.0,116510.6364,11534553.0,2000,2010,8322002.0,9825524.0,1503522.0
799,S359036,福建永春工业园区,福建省,永春,省政府,工业园区,1993.08,39.96,轻纺鞋服、机械、橡胶,118.29416,25.321849,118.289373,25.324605,福建省泉州市永春县,区县,ok,56.41,100.813,55.414,240773.6419,21.8801,14331.0,0.0,14331.0,14331.0,264853.0,19165.0926,2069830.0,331565.0,34278.8611,3702117.0,339274.0,44228.6204,4776691.0,343734.0,49875.75,5386581.0,350593.0,54020.1204,5834173.0,1990,2000,2069830.0,3702117.0,1632287.0
800,S359033,福建德化陶瓷产业园区,福建省,德化,省政府,工业园区,2006.03,113.34,陶瓷、商业物流、包装,118.241104,25.492102,118.236321,25.494924,福建省泉州市德化县,区县,ok,69.833,135.4829,91.3511,230935.6151,23.1913,26849.0,3076.0,23773.0,20697.0,163173.0,10062.6667,1026392.0,263569.0,23074.3725,2353586.0,266786.0,32290.2059,3293601.0,269901.0,38713.8039,3948808.0,279034.0,46277.6275,4720318.0,2000,2010,2353586.0,3293601.0,940015.0
807,S359046,福建诏安工业园区,福建省,诏安,省政府,工业园区,1992.08,147.13,食品、电子机械、纺织服装,117.162091,23.721467,117.157173,23.723936,福建省漳州市诏安县工业园区,未知,ok,8.17,95.9191,49.8823,249062.1011,2.0469,3672.0,0.0,3672.0,3672.0,64272.0,32283.0769,3357440.0,119662.0,43629.2596,4537443.0,133244.0,49897.3365,5189323.0,140674.0,53852.7019,5600681.0,149159.0,59504.5769,6188476.0,1990,2000,3357440.0,4537443.0,1180003.0
